"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2021","130.420","130.800","131.115","130.350","96.94K","-0.19%"
"03/15/2021","130.670","131.055","131.235","130.595","96.84K","-0.20%"
"03/12/2021","130.930","131.395","131.465","130.585","107.53K","-0.27%"
"03/11/2021","131.280","130.780","131.475","130.650","104.74K","0.49%"
"03/10/2021","130.640","130.480","130.815","130.135","111.87K","0.23%"
"03/09/2021","130.340","129.900","130.665","129.770","127.76K","0.46%"
"03/08/2021","129.740","130.725","130.850","129.865","119.41K","-0.62%"
"03/05/2021","130.550","131.230","131.345","130.415","121.61K","-0.41%"
"03/04/2021","131.090","132.335","132.415","131.150","130.10K","-0.84%"
"03/03/2021","132.200","132.765","132.890","132.050","125.29K","-0.32%"
"03/02/2021","132.620","132.300","132.805","131.660","117.20K","0.35%"
"03/01/2021","132.160","132.625","132.880","131.925","138.93K","-0.22%"
"02/26/2021","132.450","133.690","133.800","132.440","158.35K","-0.84%"
"02/25/2021","133.570","133.570","134.430","133.470","179.37K","0.12%"
"02/24/2021","133.410","133.285","133.690","132.950","130.76K","0.20%"
"02/23/2021","133.150","133.230","133.530","133.040","149.91K","0.05%"
"02/22/2021","133.090","132.805","133.390","132.510","111.63K","0.31%"
"02/19/2021","132.680","132.455","133.125","132.355","128.53K","0.29%"
"02/18/2021","132.300","131.875","132.505","131.740","126.84K","0.43%"
"02/17/2021","131.740","132.500","132.555","131.705","134.33K","-0.48%"
"02/16/2021","132.370","132.745","133.540","132.375","124.03K","-0.19%"
"02/15/2021","132.620","132.685","133.145","132.610","86.13K","0.08%"
"02/12/2021","132.510","132.765","132.880","132.225","96.62K","-0.08%"
"02/11/2021","132.620","132.630","132.980","132.570","103.52K","0.10%"
"02/10/2021","132.490","132.765","132.920","132.555","125.24K","-0.10%"
"02/09/2021","132.620","132.115","132.800","132.065","134.20K","0.48%"
"02/08/2021","131.990","132.040","132.315","131.785","150.92K","0.05%"
"02/05/2021","131.920","131.365","132.135","131.160","106.12K","0.53%"
"02/04/2021","131.220","132.260","132.375","131.290","116.56K","-0.68%"
"02/03/2021","132.120","132.480","132.690","131.845","141.05K","-0.16%"
"02/02/2021","132.330","132.825","133.155","132.115","165.44K","-0.29%"
"02/01/2021","132.710","133.725","133.785","132.770","150.25K","-0.64%"
"01/29/2021","133.560","133.520","133.905","133.150","181.16K","0.13%"
"01/28/2021","133.390","133.415","133.750","133.055","194.51K","0.08%"
"01/27/2021","133.290","133.885","134.000","132.830","149.69K","-0.34%"
"01/26/2021","133.740","133.640","134.065","133.245","110.14K","0.17%"
"01/25/2021","133.510","133.845","134.250","133.390","109.66K","-0.16%"
"01/22/2021","133.720","133.560","134.135","133.465","108.46K","0.22%"
"01/21/2021","133.420","133.410","133.770","133.045","119.11K","0.11%"
"01/20/2021","133.270","133.655","133.985","133.085","111.54K","-0.18%"
"01/19/2021","133.510","132.980","133.845","132.930","98.85K","0.50%"
"01/18/2021","132.840","133.055","133.120","132.695","91.60K","-0.02%"
"01/15/2021","132.860","133.640","133.755","132.935","105.07K","-0.50%"
"01/14/2021","133.530","133.730","134.180","133.165","100.64K","-0.06%"
"01/13/2021","133.610","133.935","134.275","133.510","103.34K","-0.12%"
"01/12/2021","133.770","133.125","133.950","132.625","117.57K","0.60%"
"01/11/2021","132.970","133.835","133.945","132.900","123.24K","-0.57%"
"01/08/2021","133.730","134.455","134.580","133.560","99.71K","-0.42%"
"01/07/2021","134.300","134.975","135.185","134.140","109.31K","-0.40%"
"01/06/2021","134.840","134.515","135.235","134.290","109.34K","0.33%"
"01/05/2021","134.400","133.860","134.635","133.840","107.83K","0.49%"
"01/04/2021","133.750","133.565","134.545","133.475","100.78K","-0.22%"
"01/01/2021","134.042","134.042","134.042","134.042","","0.60%"
"12/31/2020","133.240","134.355","134.485","133.325","89.12K","-0.72%"
"12/30/2020","134.200","133.565","134.490","133.540","104.68K","0.58%"
"12/29/2020","133.430","132.920","133.865","132.820","98.68K","0.49%"
"12/28/2020","132.780","132.635","133.230","132.400","77.92K","0.18%"
"12/25/2020","132.540","132.475","132.745","132.235","14.42K","0.16%"
"12/24/2020","132.330","132.605","132.915","132.360","134.53K","-0.09%"
"12/23/2020","132.450","132.945","133.635","132.145","198.15K","-0.26%"
"12/22/2020","132.800","135.965","136.050","132.815","180.00K","-2.22%"
"12/21/2020","135.810","136.375","136.435","134.760","162.62K","-0.43%"
"12/18/2020","136.400","136.915","136.965","136.185","103.71K","-0.27%"
"12/17/2020","136.770","136.145","136.975","136.045","118.86K","0.57%"
"12/16/2020","136.000","135.615","136.290","135.310","141.83K","0.38%"
"12/15/2020","135.480","135.520","135.820","135.275","121.09K","0.07%"
"12/14/2020","135.390","135.260","135.900","134.995","92.63K","0.35%"
"12/11/2020","134.920","135.325","135.685","134.800","86.60K","-0.21%"
"12/10/2020","135.200","134.600","135.580","134.480","95.00K","0.56%"
"12/09/2020","134.450","134.885","135.395","134.330","134.22K","-0.22%"
"12/08/2020","134.740","134.905","135.240","134.610","151.01K","-0.01%"
"12/07/2020","134.750","134.505","135.540","134.360","131.02K","0.34%"
"12/04/2020","134.290","134.680","135.425","134.300","131.21K","-0.18%"
"12/03/2020","134.530","134.005","135.440","133.865","132.76K","0.51%"
"12/02/2020","133.850","133.070","134.040","132.735","105.53K","0.68%"
"12/01/2020","132.950","131.330","133.155","131.310","100.35K","1.33%"
"11/30/2020","131.210","131.595","132.170","131.275","74.03K","-0.24%"
"11/27/2020","131.520","130.905","131.675","130.860","72.32K","0.56%"
"11/26/2020","130.790","130.960","131.390","130.615","78.71K","-0.01%"
"11/25/2020","130.800","130.550","131.080","130.305","106.07K","0.28%"
"11/24/2020","130.430","129.790","130.625","129.565","96.68K","0.60%"
"11/23/2020","129.650","129.790","130.535","129.330","86.18K","-0.02%"
"11/20/2020","129.670","129.850","130.245","129.685","103.41K","-0.03%"
"11/19/2020","129.710","129.675","129.940","129.190","113.84K","0.13%"
"11/18/2020","129.540","129.600","130.105","129.460","129.09K","0.06%"
"11/17/2020","129.460","129.480","129.945","129.150","87.22K","0.06%"
"11/16/2020","129.380","129.170","129.710","128.945","84.34K","0.22%"
"11/13/2020","129.090","128.850","129.305","128.705","117.72K","0.29%"
"11/12/2020","128.720","128.190","129.055","128.090","136.65K","0.51%"
"11/11/2020","128.070","128.670","129.035","127.845","142.07K","-0.41%"
"11/10/2020","128.600","128.635","129.085","128.275","164.39K","0.08%"
"11/09/2020","128.500","129.565","129.815","128.445","151.78K","-0.66%"
"11/06/2020","129.350","128.750","129.635","128.445","133.37K","0.52%"
"11/05/2020","128.680","127.710","129.225","127.525","124.27K","0.89%"
"11/04/2020","127.550","127.520","128.120","126.305","143.68K","0.15%"
"11/03/2020","127.360","126.725","127.795","126.630","89.61K","0.62%"
"11/02/2020","126.570","126.840","126.890","126.510","87.90K","-0.02%"
"10/30/2020","126.600","127.010","127.350","126.640","116.38K","-0.24%"
"10/29/2020","126.900","127.790","128.000","126.745","148.30K","-0.60%"
"10/28/2020","127.670","128.335","128.365","127.485","111.04K","-0.42%"
"10/27/2020","128.210","128.550","128.895","128.305","87.30K","-0.15%"
"10/26/2020","128.400","129.070","129.110","128.265","84.61K","-0.44%"
"10/23/2020","128.970","128.640","129.155","128.165","99.27K","0.36%"
"10/22/2020","128.510","128.950","129.175","128.395","92.43K","-0.21%"
"10/21/2020","128.780","128.560","129.155","128.550","102.20K","0.28%"
"10/20/2020","128.420","127.995","128.775","127.885","80.90K","0.45%"
"10/19/2020","127.840","127.295","128.265","127.100","79.09K","0.55%"
"10/16/2020","127.140","127.210","127.625","126.880","99.90K","0.06%"
"10/15/2020","127.070","127.460","127.725","126.990","93.69K","-0.20%"
"10/14/2020","127.330","127.620","127.845","127.265","102.09K","-0.12%"
"10/13/2020","127.480","128.170","128.220","127.455","109.77K","-0.45%"
"10/12/2020","128.050","128.355","128.445","127.880","93.79K","-0.19%"
"10/09/2020","128.290","127.700","128.505","127.635","80.13K","0.56%"
"10/08/2020","127.570","127.620","127.935","127.415","123.30K","0.07%"
"10/07/2020","127.480","127.430","127.845","127.205","110.99K","0.15%"
"10/06/2020","127.290","127.835","128.240","127.405","116.92K","-0.33%"
"10/05/2020","127.710","127.120","128.015","127.015","89.90K","0.57%"
"10/02/2020","126.980","127.410","127.445","126.895","133.98K","-0.24%"
"10/01/2020","127.280","127.160","127.765","127.115","124.55K","0.20%"
"09/30/2020","127.020","127.405","127.550","126.775","97.84K","-0.20%"
"09/29/2020","127.280","126.575","127.450","126.505","83.28K","0.66%"
"09/28/2020","126.440","126.270","126.735","125.890","67.44K","0.29%"
"09/25/2020","126.070","126.625","126.785","125.990","110.34K","-0.36%"
"09/24/2020","126.520","126.400","126.820","126.145","137.64K","0.20%"
"09/23/2020","126.270","126.920","127.050","126.290","139.00K","-0.40%"
"09/22/2020","126.780","127.535","127.615","126.735","126.73K","-0.49%"
"09/21/2020","127.400","128.370","128.785","127.105","138.93K","-0.58%"
"09/18/2020","128.140","128.435","128.690","128.120","101.62K","-0.12%"
"09/17/2020","128.300","128.030","128.500","127.165","120.80K","0.32%"
"09/16/2020","127.890","128.750","128.960","127.710","99.47K","-0.54%"
"09/15/2020","128.580","128.850","129.320","128.630","74.17K","-0.15%"
"09/14/2020","128.770","128.520","129.105","128.290","66.16K","0.24%"
"09/11/2020","128.460","128.120","128.905","128.105","85.32K","0.37%"
"09/10/2020","127.990","127.980","129.245","127.970","97.19K","0.09%"
"09/09/2020","127.870","127.710","128.345","127.350","108.01K","0.27%"
"09/08/2020","127.520","128.100","128.160","127.530","108.86K","-0.36%"
"09/07/2020","127.980","128.270","128.445","127.815","72.70K","-0.16%"
"09/04/2020","128.190","128.390","128.625","127.700","99.69K","-0.06%"
"09/03/2020","128.270","128.360","128.565","127.635","106.40K","0.02%"
"09/02/2020","128.250","129.000","129.205","128.025","102.54K","-0.48%"
"09/01/2020","128.870","129.150","130.095","128.885","103.94K","-0.12%"
"08/31/2020","129.030","128.690","129.475","128.575","86.92K","0.33%"
"08/28/2020","128.610","127.910","129.035","127.790","96.00K","0.64%"
"08/27/2020","127.790","128.130","128.775","127.265","105.04K","-0.16%"
"08/26/2020","127.990","127.880","128.225","127.470","99.83K","0.20%"
"08/25/2020","127.740","127.420","128.100","127.315","99.52K","0.39%"
"08/24/2020","127.240","127.300","128.045","127.270","86.33K","-0.02%"
"08/21/2020","127.270","128.150","128.435","126.940","98.61K","-0.59%"
"08/20/2020","128.020","128.450","128.775","127.515","114.40K","-0.22%"
"08/19/2020","128.300","129.390","129.845","128.350","110.33K","-0.74%"
"08/18/2020","129.260","128.555","129.775","128.500","105.08K","0.65%"
"08/17/2020","128.420","128.290","128.675","128.030","86.69K","0.19%"
"08/14/2020","128.180","127.960","128.415","127.605","78.20K","0.29%"
"08/13/2020","127.810","127.820","128.500","127.725","93.49K","0.12%"
"08/12/2020","127.660","127.145","128.135","126.740","81.18K","0.50%"
"08/11/2020","127.020","126.885","127.995","126.570","101.94K","0.21%"
"08/10/2020","126.750","127.310","127.565","126.860","87.47K","-0.33%"
"08/07/2020","127.170","128.330","128.415","126.955","102.86K","-0.80%"
"08/06/2020","128.190","127.880","128.695","127.655","121.28K","0.35%"
"08/05/2020","127.740","127.320","128.350","127.215","106.31K","0.43%"
"08/04/2020","127.190","126.885","127.460","126.425","90.21K","0.37%"
"08/03/2020","126.720","126.960","127.115","126.140","97.09K","-0.05%"
"07/31/2020","126.780","127.640","128.325","126.710","111.28K","-0.58%"
"07/30/2020","127.520","126.960","127.670","126.390","119.61K","0.52%"
"07/29/2020","126.860","126.320","127.160","126.145","99.87K","0.55%"
"07/28/2020","126.160","126.700","126.930","126.020","103.35K","-0.32%"
"07/27/2020","126.560","125.610","127.010","125.505","102.28K","0.79%"
"07/24/2020","125.570","125.250","125.745","124.745","107.63K","0.38%"
"07/23/2020","125.100","125.475","125.575","124.630","102.02K","-0.14%"
"07/22/2020","125.280","124.310","125.760","123.930","99.17K","0.89%"
"07/21/2020","124.180","123.230","124.465","122.890","91.55K","0.89%"
"07/20/2020","123.080","122.535","123.540","122.505","91.49K","0.39%"
"07/17/2020","122.600","122.375","122.970","122.110","104.91K","0.29%"
"07/16/2020","122.250","122.555","123.015","122.075","117.95K","-0.15%"
"07/15/2020","122.430","122.325","123.000","122.020","114.20K","0.21%"
"07/14/2020","122.170","121.475","122.480","121.120","122.33K","0.68%"
"07/13/2020","121.350","121.020","121.830","120.890","94.69K","0.38%"
"07/10/2020","120.890","120.675","121.300","120.285","92.52K","0.27%"
"07/09/2020","120.570","121.165","121.695","120.635","103.09K","-0.40%"
"07/08/2020","121.050","120.340","121.415","119.975","114.83K","0.72%"
"07/07/2020","120.190","120.545","120.815","119.860","118.98K","-0.20%"
"07/06/2020","120.430","119.785","120.950","119.765","92.49K","0.58%"
"07/03/2020","119.730","119.930","120.050","119.550","117.40K","-0.06%"
"07/02/2020","119.800","119.775","120.555","119.725","110.07K","0.13%"
"07/01/2020","119.640","119.680","120.030","119.170","98.51K","0.08%"
"06/30/2020","119.550","119.780","120.000","119.220","125.70K","-0.08%"
"06/29/2020","119.650","119.565","120.285","119.455","120.51K","0.25%"
"06/26/2020","119.350","119.550","119.710","119.120","117.89K","-0.03%"
"06/25/2020","119.390","119.760","119.885","119.175","130.15K","-0.21%"
"06/24/2020","119.640","120.320","120.510","119.735","121.57K","-0.45%"
"06/23/2020","120.180","119.800","120.765","119.515","131.94K","0.43%"
"06/22/2020","119.670","118.895","119.920","118.715","109.73K","0.83%"
"06/19/2020","118.680","119.120","119.695","118.755","122.32K","-0.24%"
"06/18/2020","118.970","119.525","120.015","118.900","125.46K","-0.36%"
"06/17/2020","119.400","119.905","120.260","119.125","137.19K","-0.31%"
"06/16/2020","119.770","120.755","121.040","119.515","120.68K","-0.72%"
"06/15/2020","120.640","119.710","120.875","119.500","127.42K","0.79%"
"06/12/2020","119.690","120.275","120.785","119.350","119.12K","-0.37%"
"06/11/2020","120.140","121.180","121.710","120.155","144.27K","-0.73%"
"06/10/2020","121.020","120.735","121.715","120.585","121.09K","0.37%"
"06/09/2020","120.570","120.085","120.990","119.540","119.50K","0.54%"
"06/08/2020","119.920","119.835","120.330","119.685","92.25K","0.21%"
"06/05/2020","119.670","120.290","120.810","119.715","118.72K","-0.41%"
"06/04/2020","120.160","119.305","120.560","118.775","124.00K","0.83%"
"06/03/2020","119.170","118.870","119.555","118.650","136.64K","0.37%"
"06/02/2020","118.730","118.945","119.455","118.525","128.85K","-0.06%"
"06/01/2020","118.800","118.510","119.130","118.500","103.97K","0.32%"
"05/29/2020","118.420","118.475","119.160","118.340","119.73K","0.06%"
"05/28/2020","118.350","117.805","118.650","117.560","121.68K","0.57%"
"05/27/2020","117.680","117.630","118.130","117.045","123.70K","0.16%"
"05/26/2020","117.490","116.625","117.775","116.535","100.44K","0.84%"
"05/25/2020","116.510","116.655","116.795","116.310","65.12K","0.00%"
"05/22/2020","116.510","116.995","117.115","116.455","119.06K","-0.32%"
"05/21/2020","116.880","117.375","117.740","116.855","109.58K","-0.30%"
"05/20/2020","117.230","116.710","117.590","116.480","118.60K","0.60%"
"05/19/2020","116.530","116.550","117.240","116.135","112.19K","0.09%"
"05/18/2020","116.420","115.840","116.705","114.895","90.85K","0.60%"
"05/15/2020","115.720","115.340","116.210","115.175","98.59K","0.43%"
"05/14/2020","115.220","115.215","115.495","114.780","115.58K","0.12%"
"05/13/2020","115.080","115.530","116.105","115.140","120.12K","-0.28%"
"05/12/2020","115.400","114.770","116.035","114.525","125.29K","0.65%"
"05/11/2020","114.650","114.940","115.165","114.630","96.86K","-0.17%"
"05/08/2020","114.850","114.830","115.345","114.470","105.14K","0.12%"
"05/07/2020","114.710","114.480","114.850","114.120","109.32K","0.31%"
"05/06/2020","114.360","115.455","115.630","114.350","106.21K","-0.82%"
"05/05/2020","115.300","116.270","116.410","115.075","100.62K","-0.73%"
"05/04/2020","116.150","117.765","117.765","116.140","87.95K","-1.27%"
"05/01/2020","117.640","117.500","118.175","117.270","91.36K","0.22%"
"04/30/2020","117.380","116.605","117.685","116.175","122.48K","0.74%"
"04/29/2020","116.520","115.990","116.760","115.980","131.46K","0.56%"
"04/28/2020","115.870","116.145","116.845","115.690","132.78K","-0.13%"
"04/27/2020","116.020","115.655","116.525","115.640","113.40K","0.30%"
"04/24/2020","115.670","115.650","115.885","114.825","120.03K","0.13%"
"04/23/2020","115.520","115.975","116.395","115.095","121.16K","-0.28%"
"04/22/2020","115.850","116.120","116.705","115.765","115.06K","-0.13%"
"04/21/2020","116.000","116.010","116.375","115.290","121.57K","0.09%"
"04/20/2020","115.900","115.925","116.695","115.175","114.39K","0.10%"
"04/17/2020","115.790","115.280","116.125","114.905","129.23K","0.53%"
"04/16/2020","115.180","115.980","116.020","114.940","128.77K","-0.57%"
"04/15/2020","115.840","116.295","116.410","115.280","111.33K","-0.28%"
"04/14/2020","116.170","115.640","116.375","115.530","110.50K","0.58%"
"04/13/2020","115.500","115.920","116.215","115.400","62.17K","-0.21%"
"04/10/2020","115.740","115.800","116.045","115.685","62.12K","0.07%"
"04/09/2020","115.660","115.190","116.045","114.740","116.36K","0.51%"
"04/08/2020","115.070","116.100","116.235","114.905","128.24K","-0.78%"
"04/07/2020","115.970","114.675","116.465","114.570","140.23K","1.20%"
"04/06/2020","114.600","114.625","115.155","113.965","115.35K","0.12%"
"04/03/2020","114.460","114.770","114.880","113.920","114.79K","-0.16%"
"04/02/2020","114.640","115.340","116.080","114.375","132.03K","-0.49%"
"04/01/2020","115.210","116.045","116.140","114.695","127.87K","-0.60%"
"03/31/2020","115.910","115.655","116.120","114.745","132.17K","0.30%"
"03/30/2020","115.560","116.375","116.465","115.060","120.40K","-0.64%"
"03/27/2020","116.300","115.925","116.530","114.325","137.27K","0.44%"
"03/26/2020","115.790","115.665","116.235","114.975","135.90K","0.21%"
"03/25/2020","115.550","114.795","115.805","114.365","142.06K","0.77%"
"03/24/2020","114.670","114.065","116.055","114.030","140.72K","0.67%"
"03/23/2020","113.910","113.380","115.540","112.745","142.34K","0.58%"
"03/20/2020","113.250","112.480","114.645","112.170","157.73K","0.80%"
"03/19/2020","112.350","113.785","114.495","112.085","154.47K","-1.20%"
"03/18/2020","113.710","114.040","114.820","112.610","142.67K","-0.18%"
"03/17/2020","113.920","115.625","115.805","113.565","135.84K","-1.37%"
"03/16/2020","115.500","114.060","116.060","113.650","140.59K","1.17%"
"03/13/2020","114.160","114.535","115.175","113.740","150.74K","-0.21%"
"03/12/2020","114.400","115.505","116.175","113.205","141.53K","-0.84%"
"03/11/2020","115.370","115.850","116.900","115.385","136.30K","-0.30%"
"03/10/2020","115.720","117.775","117.915","115.790","130.16K","-1.67%"
"03/09/2020","117.680","115.970","118.255","115.885","140.89K","1.64%"
"03/06/2020","115.780","115.330","116.625","115.030","120.69K","0.51%"
"03/05/2020","115.190","114.590","115.380","114.340","96.17K","0.64%"
"03/04/2020","114.460","114.400","114.905","113.895","99.38K","0.16%"
"03/03/2020","114.280","112.950","114.585","112.685","111.71K","1.29%"
"03/02/2020","112.820","111.350","113.485","111.350","112.60K","1.22%"
"02/28/2020","111.460","111.110","111.795","110.815","103.42K","0.44%"
"02/27/2020","110.970","109.820","111.175","109.765","96.63K","1.19%"
"02/26/2020","109.660","110.115","110.225","109.525","96.67K","-0.30%"
"02/25/2020","109.990","109.840","110.220","109.490","95.43K","0.26%"
"02/24/2020","109.710","109.710","110.030","109.290","80.40K","0.08%"
"02/21/2020","109.620","109.250","109.945","109.100","72.99K","0.47%"
"02/20/2020","109.110","109.415","109.625","109.100","79.20K","-0.21%"
"02/19/2020","109.340","109.050","109.580","108.835","79.12K","0.37%"
"02/18/2020","108.940","109.300","109.655","109.020","79.13K","-0.19%"
"02/17/2020","109.150","109.080","109.585","108.840","57.76K","0.18%"
"02/14/2020","108.950","109.060","109.355","108.855","72.01K","0.01%"
"02/13/2020","108.940","109.450","109.545","108.985","74.47K","-0.34%"
"02/12/2020","109.310","109.920","110.010","109.350","71.59K","-0.44%"
"02/11/2020","109.790","109.870","110.020","109.610","73.61K","0.04%"
"02/10/2020","109.750","110.170","110.460","109.740","76.02K","-0.21%"
"02/07/2020","109.980","110.380","110.440","110.015","69.32K","-0.24%"
"02/06/2020","110.240","110.380","110.655","110.020","72.62K","0.00%"
"02/05/2020","110.240","110.880","110.970","110.310","71.94K","-0.47%"
"02/04/2020","110.760","111.145","111.270","110.755","71.32K","-0.23%"
"02/03/2020","111.020","111.360","111.480","110.855","63.89K","-0.22%"
"01/31/2020","111.260","110.980","111.450","110.715","69.84K","0.37%"
"01/30/2020","110.850","110.870","111.155","110.705","72.06K","0.09%"
"01/29/2020","110.750","111.210","111.555","110.690","67.00K","-0.30%"
"01/28/2020","111.080","111.180","111.620","110.955","63.30K","0.02%"
"01/27/2020","111.060","111.200","111.640","111.080","66.75K","-0.05%"
"01/24/2020","111.110","111.540","111.835","111.185","56.37K","-0.26%"
"01/23/2020","111.400","111.865","112.240","111.240","51.13K","-0.30%"
"01/22/2020","111.740","111.950","112.140","111.635","61.16K","-0.07%"
"01/21/2020","111.820","112.170","112.520","111.915","59.88K","-0.21%"
"01/20/2020","112.050","111.920","112.280","111.865","48.89K","0.25%"
"01/17/2020","111.770","112.535","112.715","111.855","51.80K","-0.57%"
"01/16/2020","112.410","113.070","113.115","112.445","64.14K","-0.47%"
"01/15/2020","112.940","112.850","113.215","112.540","73.39K","0.20%"
"01/14/2020","112.720","113.130","113.210","112.550","75.34K","-0.25%"
"01/13/2020","113.000","112.810","113.260","112.430","65.00K","0.31%"
"01/10/2020","112.650","112.835","112.960","112.105","63.25K","-0.06%"
"01/09/2020","112.720","112.830","113.090","112.365","71.26K","0.01%"
"01/08/2020","112.710","112.975","113.225","112.595","87.92K","-0.13%"
"01/07/2020","112.860","113.295","113.390","112.775","70.14K","-0.30%"
"01/06/2020","113.200","112.740","113.345","112.610","58.96K","0.57%"
"01/03/2020","112.560","112.780","113.080","112.245","56.73K","-0.10%"
"01/02/2020","112.670","113.635","113.840","112.690","44.05K","-0.73%"
"01/01/2020","113.500","113.640","113.745","113.415","0.79K","0.00%"
"12/31/2019","113.500","113.550","113.960","113.300","43.45K","0.06%"
"12/30/2019","113.430","113.145","113.800","112.995","51.87K","0.35%"
"12/27/2019","113.040","111.855","113.295","111.845","51.55K","1.16%"
"12/26/2019","111.740","111.800","111.990","111.705","30.96K","0.06%"
"12/25/2019","111.670","111.780","111.965","111.615","16.74K","0.02%"
"12/24/2019","111.650","111.555","111.965","111.460","56.01K","0.22%"
"12/23/2019","111.410","111.585","111.790","111.350","48.09K","-0.03%"
"12/20/2019","111.440","112.000","112.175","111.430","49.67K","-0.38%"
"12/19/2019","111.870","112.130","112.615","111.815","53.49K","-0.12%"
"12/18/2019","112.000","113.170","113.230","112.020","54.99K","-0.93%"
"12/17/2019","113.050","113.210","113.890","113.010","58.58K","-0.04%"
"12/16/2019","113.090","113.110","113.595","112.930","55.24K","0.11%"
"12/13/2019","112.970","113.185","113.910","113.000","81.17K","-0.08%"
"12/12/2019","113.060","113.190","113.445","112.915","67.59K","0.00%"
"12/11/2019","113.060","112.585","113.350","112.335","62.82K","0.52%"
"12/10/2019","112.470","112.185","113.080","112.170","59.74K","0.37%"
"12/09/2019","112.060","112.425","112.925","112.050","42.84K","-0.25%"
"12/06/2019","112.340","112.860","113.190","112.125","47.17K","-0.37%"
"12/05/2019","112.760","113.005","113.350","112.655","53.94K","-0.09%"
"12/04/2019","112.860","113.365","113.585","112.585","65.49K","-0.34%"
"12/03/2019","113.250","113.780","113.835","113.165","67.30K","-0.35%"
"12/02/2019","113.650","113.000","113.895","112.910","62.39K","0.66%"
"11/29/2019","112.900","113.165","113.395","112.605","57.32K","-0.12%"
"11/28/2019","113.040","112.755","113.370","112.720","60.34K","0.36%"
"11/27/2019","112.640","112.955","113.095","112.630","61.90K","-0.16%"
"11/26/2019","112.820","112.450","113.025","112.330","61.16K","0.44%"
"11/25/2019","112.330","112.000","112.570","111.870","57.77K","0.41%"
"11/22/2019","111.870","112.140","112.715","111.900","65.49K","-0.12%"
"11/21/2019","112.010","112.290","112.990","112.040","70.62K","-0.13%"
"11/20/2019","112.160","112.720","112.815","112.025","75.26K","-0.40%"
"11/19/2019","112.610","112.770","113.400","112.570","67.12K","-0.03%"
"11/18/2019","112.640","112.675","113.195","112.590","64.27K","0.09%"
"11/15/2019","112.540","112.490","113.080","112.290","65.39K","0.16%"
"11/14/2019","112.360","112.370","112.765","112.140","68.14K","0.09%"
"11/13/2019","112.260","112.735","112.965","112.235","64.91K","-0.30%"
"11/12/2019","112.600","112.975","113.425","112.660","59.07K","-0.23%"
"11/11/2019","112.860","112.920","113.595","112.830","45.95K","0.08%"
"11/08/2019","112.770","113.655","113.770","112.590","56.91K","-0.66%"
"11/07/2019","113.520","113.880","114.565","113.500","84.23K","-0.20%"
"11/06/2019","113.750","114.295","114.790","113.850","73.54K","-0.37%"
"11/05/2019","114.170","114.950","115.205","114.170","81.84K","-0.57%"
"11/04/2019","114.820","115.310","115.675","114.880","66.89K","-0.35%"
"11/01/2019","115.220","115.200","115.515","114.940","67.66K","0.13%"
"10/31/2019","115.070","115.080","115.580","114.975","84.94K","0.11%"
"10/30/2019","114.940","114.900","115.130","114.340","71.71K","0.15%"
"10/29/2019","114.770","114.875","115.035","114.520","56.74K","0.02%"
"10/28/2019","114.750","114.700","115.080","114.435","49.76K","0.17%"
"10/25/2019","114.550","114.650","115.210","114.495","67.09K","0.01%"
"10/24/2019","114.540","115.260","115.470","114.530","78.17K","-0.46%"
"10/23/2019","115.070","115.255","115.470","114.870","77.65K","-0.05%"
"10/22/2019","115.130","115.680","115.865","115.145","78.06K","-0.41%"
"10/21/2019","115.600","115.610","115.990","115.525","72.47K","-0.10%"
"10/18/2019","115.710","115.365","115.920","115.225","71.37K","0.43%"
"10/17/2019","115.220","114.820","115.615","114.790","86.21K","0.46%"
"10/16/2019","114.690","114.465","115.025","114.195","87.34K","0.31%"
"10/15/2019","114.340","114.475","114.680","113.945","88.41K","-0.02%"
"10/14/2019","114.360","114.585","114.700","114.090","70.60K","-0.01%"
"10/11/2019","114.370","114.190","114.840","114.110","92.61K","0.27%"
"10/10/2019","114.060","113.825","114.495","113.790","91.01K","0.37%"
"10/09/2019","113.640","113.725","114.100","113.675","74.76K","0.04%"
"10/08/2019","113.590","113.880","114.165","113.565","77.76K","-0.15%"
"10/07/2019","113.760","114.040","114.265","113.780","63.77K","-0.15%"
"10/04/2019","113.930","113.805","114.195","113.725","77.32K","0.20%"
"10/03/2019","113.700","113.860","114.240","113.550","75.04K","-0.04%"
"10/02/2019","113.740","113.585","113.925","113.240","59.69K","0.26%"
"10/01/2019","113.450","113.200","113.705","112.970","66.67K","0.34%"
"09/30/2019","113.070","113.670","113.760","113.020","60.80K","-0.41%"
"09/27/2019","113.540","113.360","113.865","113.155","70.83K","0.26%"
"09/26/2019","113.250","113.695","114.015","113.230","77.30K","-0.28%"
"09/25/2019","113.570","114.390","114.435","113.585","70.88K","-0.60%"
"09/24/2019","114.260","114.230","114.440","113.985","67.81K","0.15%"
"09/23/2019","114.090","114.180","114.510","113.740","63.11K","0.01%"
"09/20/2019","114.080","114.730","114.965","114.025","66.22K","-0.45%"
"09/19/2019","114.600","114.600","115.015","114.550","69.02K","0.10%"
"09/18/2019","114.480","114.885","115.115","114.430","68.37K","-0.29%"
"09/17/2019","114.810","114.235","114.910","114.125","78.33K","0.60%"
"09/16/2019","114.130","114.970","115.130","114.160","76.40K","-0.51%"
"09/13/2019","114.720","114.825","115.310","114.635","81.80K","0.02%"
"09/12/2019","114.700","114.295","115.085","113.475","89.91K","0.47%"
